"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Asie du Sud (BIRD et IDA)","TSA","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afrique subsaharienne (BIRD et IDA)","TSS","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinité-et-Tobago","TTO","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","79999.9982118607","550000.011920929","11520000.4577637","12029999.7329712","16239999.7711182","9039999.96185303","5489999.77111816","4599999.90463257","6550000.19073486","5380000.11444092","3990000.00953674","2950000.04768372","2240000.00953674","3279999.97138977","4380000.11444092","3809999.94277954","2099999.90463257","3200000.04768372","3329999.92370605","3829999.92370605","-3059999.94277954","4769999.98092651","5940000.05722046","5170000.07629395","7260000.22888184","19600000.3814697","35000000","6269999.98092651","5130000.11444092","17040000.9155273","-1870000.00476837","5869999.88555908","1429999.94754791","20149999.6185303","23610000.6103516","15100000.3814697","33479999.5422363","14560000.4196167","26930000.3051758","-1559999.94277954","-6179999.82833862","-9430000.30517578","-3140000.10490417","-1519999.98092651","-2410000.08583069","12289999.961853","20469999.3133545","9289999.96185303","6699999.80926514","4340000.15258789","","","","","","","","","","",
"Tunisie","TUN","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","51830001.8310547","93819999.6948242","70110000.6103516","83559997.5585938","71069999.6948242","90919998.1689453","82839996.3378906","89519996.6430664","71860000.6103516","115730003.356934","112849998.474121","106430000.305176","113349998.474121","134039993.286133","174210006.713867","214270004.272461","217860000.610352","247080001.831055","310500000","209850006.103516","240479995.727539","242860000.610352","207330001.831055","202759994.506836","176100006.103516","160419998.168945","220259994.506836","274260009.765625","314829986.572266","279890014.648438","392540008.544922","354459991.455078","387989990.234375","243199996.948242","105790000.915527","75389999.3896484","126860000.610352","195220001.220703","150960006.713867","253429992.675781","222839996.337891","366220001.220703","217350006.103516","301670013.427734","333690002.441406","368350006.103516","436850006.103516","326489990.234375","378760009.765625","493690002.441406","550150024.414063","925229980.46875","1022130004.88281","714659973.144531","922700012.207031","495869995.117188","646820007.324219","811890014.648438","806780029.296875","984030029.296875","",
"Turquie","TUR","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","137309997.558594","188279998.779297","229589996.337891","222669998.168945","162080001.831055","189410003.662109","202970001.220703","197729995.727539","174630004.882813","172149993.896484","175800003.051758","203589996.337891","232509994.506836","82919998.1689453","50189998.626709","58490001.6784668","126029998.779297","93010002.1362305","175610000.610352","583419982.910156","952929992.675781","727099975.585938","647500000","355859985.351563","240479995.727539","180100006.103516","339959991.455078","378869995.117188","281779998.779297","144910003.662109","1303849975.58594","1610030029.29688","356269989.013672","447730010.986328","198350006.103516","313559997.558594","246080001.831055","6760000.22888184","28090000.1525879","12449999.8092651","328570007.324219","133259994.506836","273440002.441406","167639999.389648","288880004.882813","399329986.572266","569260009.765625","795659973.144531","1117479980.46875","1356239990.23438","1049589965.82031","3288270019.53125","3112169921.875","2847840087.89063","3446770019.53125","2141260009.76563","3609090087.89063","3147209960.9375","1189800048.82813","824909973.144531","",
"Tuvalu","TUV","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","50000.0007450581","2940000.05722046","2380000.11444092","2849999.90463257","4099999.90463257","4909999.84741211","5349999.90463257","6230000.01907349","4210000.03814697","5469999.79019165","3329999.92370605","4300000.19073486","25680000.3051758","13970000.2670288","6920000.07629395","5059999.94277954","5010000.22888184","8060000.4196167","4050000.19073486","6739999.77111816","7440000.05722046","10340000.1525879","10130000.1144409","5190000.05722046","3980000.01907349","4030000.20980835","8340000.15258789","11710000.038147","6179999.82833862","8020000.45776367","9020000.45776367","14229999.5422363","10689999.5803833","15750000","15930000.3051758","13909999.8474121","37250000","25479999.5422363","27590000.1525879","34299999.2370605","49650001.5258789","24440000.5340576","28530000.6866455","20190000.5340576","36479999.5422363","",
"Tanzanie","TZA","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","10359999.6566772","39189998.626709","47009998.3215332","31059999.4659424","45650001.5258789","38630001.0681152","34430000.3051758","40110000.6103516","40490001.6784668","38159999.8474121","50970001.2207031","62150001.5258789","61159999.8474121","100150001.525879","162210006.713867","293269989.013672","266250000","338670013.427734","421899993.896484","586140014.648438","675630004.882813","697780029.296875","678940002.441406","587849975.585938","547489990.234375","477179992.675781","660619995.117188","894919982.910156","1007849975.58594","906890014.648438","1163150024.41406","1073000000","1334079956.05469","944429992.675781","963570007.324219","871049987.792969","867210021.972656","943849975.585938","1001500000","991940002.441406","1064250000","1274900024.41406","1260430053.71094","1725760009.76563","1774199951.17188","1492449951.17188","1887650024.41406","2823810058.59375","2331149902.34375","3127199951.17188","2960310058.59375","2441830078.125","2822229980.46875","3433239990.23438","2650520019.53125","2584709960.9375","2317889892.57813","2585790039.0625","2455000000","2153139892.57813","",
"Ouganda","UGA","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","20600000.3814697","21229999.5422363","28770000.4577637","19590000.1525879","22489999.7711182","20120000.8392334","23579999.9237061","21579999.9237061","22219999.3133545","27500000","32900001.5258789","31760000.2288818","40830001.8310547","22149999.6185303","17530000.6866455","51840000.1525879","20940000.5340576","16719999.3133545","39490001.6784668","47259998.3215332","113349998.474121","135660003.662109","131350006.103516","136710006.713867","162070007.324219","179479995.727539","191559997.558594","298950012.207031","391589996.337891","516500000","663099975.585938","663280029.296875","724950012.207031","609989990.234375","751969970.703125","833960021.972656","674880004.882813","813440002.441406","658099975.585938","607679992.675781","855929992.675781","828940002.441406","732979980.46875","1003710021.97266","1222239990.23438","1195329956.05469","1589229980.46875","1738150024.41406","1643390014.64844","1786349975.58594","1690140014.64844","1572920043.94531","1642500000","1697089965.82031","1633680053.71094","1638160034.17969","1762599975.58594","2011810058.59375","1945469970.70313","2100010009.76563","",
"Ukraine","UKR","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404100006.103516","484630004.882813","420980010.986328","617349975.585938","654719970.703125","656650024.414063","777929992.675781","772059997.558594","790739990.234375","1403819946.28906","1449349975.58594","1523319946.28906","1180729980.46875","1223170043.94531","1148250000","",
"Revenu intermédiaire, tranche supérieure","UMC","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","586499998.13363","1181289999.62099","1149840005.32329","1002699998.24837","733680013.161153","959130002.178252","1143360016.37578","1200029997.82562","1291789996.773","1208269977.07784","1422109990.76068","1495009990.27491","1496119988.34088","1591080000.67994","1967149990.32021","2248179969.59761","2388580017.00044","2184300015.27071","3075310010.96964","4631720047.47391","5662439972.40067","6164079963.20724","5336410018.08643","4960149938.11585","4933449934.48257","4934559993.26706","5543319982.52869","7250590072.63184","7601449998.37875","8241999998.81722","10649099962.4822","12082499972.8743","10243660103.0827","11147539886.2362","11089000015.4972","12813799937.7251","10968199825.8084","9535700040.34042","10874619800.0908","13222190023.1838","11288690102.1004","10778600195.8847","12293879902.3628","14037619885.4446","15193639836.7882","34797039741.2777","21842100270.7481","21825419739.7232","25255280336.38","18092790119.1711","15635910058.0215","19101509947.7768","16834119991.3025","16117920076.3702","17788720105.648","16653660111.7849","20700040085.7925","19837089931.3688","18716760179.0428","15961019828.7964","",
"Uruguay","URY","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","18989999.7711182","2200000.04768372","3559999.94277954","8710000.03814697","2230000.01907349","3000000","4670000.07629395","5559999.94277954","24540000.9155273","19450000.7629395","12920000.0762939","9250000","22239999.7711182","15779999.7329712","5099999.90463257","4869999.88555908","6739999.77111816","13819999.6948242","5199999.80926514","6940000.05722046","8630000.11444092","9649999.61853027","6320000.17166138","5550000.19073486","5769999.98092651","7719999.79019165","27819999.6948242","16149999.6185303","34060001.373291","30809999.4659424","45919998.1689453","41810001.373291","65690002.4414063","113959999.084473","75010002.1362305","68930000.3051758","36599998.4741211","37259998.3215332","27520000.4577637","25620000.8392334","21549999.2370605","16420000.0762939","16209999.0844727","17270000.4577637","24479999.5422363","18340000.1525879","24610000.6103516","37040000.9155273","32860000.6103516","50729999.5422363","45909999.8474121","18229999.5422363","17360000.6103516","36520000.4577637","91569999.6948242","23180000.3051758","18250000","41639999.3896484","","","",
"États-Unis","USA","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ouzbékistan","UZB","Aide publique au développement nette reçue ($ US courants)","DT.ODA.ODAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1509999.99046326","7980000.01907349","28250000","83720001.2207031","87690002.4414063","139880004.882813","158039993.286133","156250000","185240005.493164","149630004.882813","183419998.168945","192100006.103516","243149993.896484","169070007.324219","149610000.610352","167679992.675781","179440002.441406","171210006.713867","198139999.389648","143779998.779297","255910003.662109","295160003.662109","324670013.427734","451000000","511049987.792969","639140014.648438","557960021.972656","1156449951.17188","",
